X,Y,ID,HOSPITAL_NAME,HOSPITAL_TYPE,ADDRESS,CITY,STATE,ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-112.0578836,33.4649674,148,Banner - University Medical Center Phoenix (FKA Banner Good Samaritan Medical Center),Short Term Acute Care Hospital,1111 E Mcdowell Rd,Phoenix,AZ,85006,Maricopa,Arizona,766,622,46,46,0.72841477,144,26
-112.049421,33.49695,149,Phoenix Indian Medical Center,Short Term Acute Care Hospital,4212 N 16th St,Phoenix,AZ,85016,Maricopa,Arizona,133,133,23,23,0.15672056,0,2
-111.9975215,33.6392902,150,Abrazo Scottsdale Campus (FKA Paradise Valley Hospital),Short Term Acute Care Hospital,3929 E Bell Rd,Phoenix,AZ,85032,Maricopa,Arizona,136,120,14,14,0.43527398,16,4
-111.8851431,33.580069,151,HonorHealth Scottsdale Shea Medical Center,Short Term Acute Care Hospital,9003 E Shea Blvd,Scottsdale,AZ,85260,Maricopa,Arizona,427,427,25,25,0.52679175,0,6
-111.6875079,33.4113095,152,Banner Baywood Medical Center,Short Term Acute Care Hospital,6644 E Baywood Ave,Mesa,AZ,85206,Maricopa,Arizona,359,318,26,26,0.58799863,41,10
-112.1795844,33.6091941,153,Banner Thunderbird Medical Center,Short Term Acute Care Hospital,5555 W Thunderbird Rd,Glendale,AZ,85306,Maricopa,Arizona,555,499,40,40,0.60060394,56,13
-112.1160087,33.6660046,154,HonorHealth Deer Valley Medical Center,Short Term Acute Care Hospital,19829 N 27th Ave,Phoenix,AZ,85027,Maricopa,Arizona,204,204,36,36,0.71410155,0,7
-112.3728009,33.6603107,155,Banner Del E Webb Medical Center,Short Term Acute Care Hospital,14502 W Meeker Blvd,Sun City West,AZ,85375,Maricopa,Arizona,394,314,34,34,0.52295613,80,7
-112.2015464,33.6550895,156,Abrazo Arrowhead Campus (FKA Arrowhead Hospital),Short Term Acute Care Hospital,18701 N 67th Ave,Glendale,AZ,85308,Maricopa,Arizona,217,217,38,38,0.59978038,0,9
-111.9564192,33.6588985,157,Mayo Clinic Hospital - Arizona,Short Term Acute Care Hospital,5777 E Mayo Blvd,Phoenix,AZ,85054,Maricopa,Arizona,292,266,30,30,0.77646512,26,13
-111.6868295,33.4112307,158,Banner Heart Hospital,Short Term Acute Care Hospital,6750 E Baywood Ave,Mesa,AZ,85206,Maricopa,Arizona,111,111,19,19,0.48888066,0,4
-111.7347299,33.3803795,159,Arizona Spine & Joint Hospital,Short Term Acute Care Hospital,4620 E Baseline Rd,Mesa,AZ,85206,Maricopa,Arizona,23,23,4,4,0.24586064,0,0
-112.098972,33.5321969,160,CORE Institute Specialty Hospital (FKA the Surgical Hospital of Phoenix),Short Term Acute Care Hospital,6501 N 19th Ave,Phoenix,AZ,85015,Maricopa,Arizona,32,32,6,6,0.21241438,0,2
-112.3521489,33.4625569,161,Abrazo West Campus (FKA West Valley Hospital),Short Term Acute Care Hospital,13677 W Mcdowell Rd,Goodyear,AZ,85395,Maricopa,Arizona,200,179,20,20,0.74362898,21,9
-112.7391411,33.9782824,162,Wickenburg Community Hospital,Critical Access Hospital,520 Rose Ln,Wickenburg,AZ,85390,Maricopa,Arizona,19,19,3,3,0.15789473,0,2
-111.891233,33.3337537,163,Dignity Health Arizona Specialty Hospital (FKA Arizona Orthopedic Surgical Hospital),Short Term Acute Care Hospital,2905 W Warner Rd,Chandler,AZ,85224,Maricopa,Arizona,24,24,4,4,0.22979452,0,0
-112.2575889,33.4784822,164,Banner Estrella Medical Center,Short Term Acute Care Hospital,9201 W Thomas Rd,Phoenix,AZ,85037,Maricopa,Arizona,317,317,24,24,0.60795993,0,6
-111.7522435,33.2871651,165,Mercy Gilbert Medical Center,Short Term Acute Care Hospital,3555 S Val Vista Dr,Gilbert,AZ,85297,Maricopa,Arizona,197,198,24,24,0.71210736,-1,8
-111.6120874,33.3914626,166,Mountain Vista Medical Center,Short Term Acute Care Hospital,1301 S Crismon Rd,Mesa,AZ,85209,Maricopa,Arizona,178,142,30,30,0.45948294,36,5
-111.7225666,33.3840468,167,Banner Gateway Medical Center,Short Term Acute Care Hospital,1900 N Higley Rd,Gilbert,AZ,85234,Maricopa,Arizona,177,165,24,24,0.80312163,12,3
-111.9222952,33.6709813,168,HonorHealth Scottsdale Thompson Peak Medical Center,Short Term Acute Care Hospital,7400 E Thompson Peak Pkwy,Scottsdale,AZ,85255,Maricopa,Arizona,120,120,8,8,0.52547944,0,3
-112.0399987,33.4792904,169,Phoenix Childrens Hospital,Childrens Hospital,1919 E Thomas Rd,Phoenix,AZ,85016,Maricopa,Arizona,435,433,81,81,0.52673608,2,6
-114.5962766,35.0027485,170,Valley View Medical Center,Short Term Acute Care Hospital,5330 S Highway 95,Fort Mohave,AZ,86426,Mohave,Arizona,84,72,12,12,0.25780061,12,3
-114.5549829,35.1108056,171,Western Arizona Regional Medical Center,Short Term Acute Care Hospital,2735 Silver Creek Rd,Bullhead City,AZ,86442,Mohave,Arizona,139,139,32,32,0.40987483,0,7
-114.3388668,34.4803821,172,Havasu Regional Medical Center,Short Term Acute Care Hospital,101 Civic Center Ln,Lake Havasu City,AZ,86403,Mohave,Arizona,152,144,16,16,0.46348935,8,5
-114.0370933,35.2201547,173,Kingman Regional Medical Center,Short Term Acute Care Hospital,3269 N Stockton Hill Rd,Kingman,AZ,86409,Mohave,Arizona,235,196,20,20,0.45437518,39,5
-110.0179812,34.2028137,174,Summit Healthcare Regional Medical Center,Short Term Acute Care Hospital,2200 E Show Low Lake Rd,Show Low,AZ,85901,Navajo,Arizona,101,89,12,12,0.42918271,12,3
-110.453,35.9347,175,Hopi Health Care Center,Critical Access Hospital,Highway 264 Mile Post 388,Polacca,AZ,86042,Navajo,Arizona,6,6,1,1,0.23835616,0,0
-109.9577,33.8758,176,Whiteriver Indian Hospital,Short Term Acute Care Hospital,200 West Hospital Drive,Whiteriver,AZ,85941,Navajo,Arizona,40,40,7,7,0.2580137,0,0
-110.6925977,35.0358297,177,Little Colorado Medical Center,Critical Access Hospital,1501 N Williamson Ave,Winslow,AZ,86047,Navajo,Arizona,25,25,4,4,0.32438356,0,2
-110.9485923,32.4292585,178,Oro Valley Hospital,Short Term Acute Care Hospital,1551 E Tangerine Rd,Oro Valley,AZ,85755,Pima,Arizona,146,111,36,36,0.41184747,35,2
-111.8792,31.9183,179,Sells Indian Hospital,Short Term Acute Care Hospital,Arizona State Highway 86,Sells,AZ,85634,Pima,Arizona,14,14,2,2,0.19197652,0,1
-111.0100752,32.3202768,180,Northwest Medical Center,Short Term Acute Care Hospital,6200 N La Cholla Blvd,Tucson,AZ,85741,Pima,Arizona,300,281,35,35,0.52368742,19,6
-110.9295,32.1778,181,Banner - University Medical Center South (FKA University of Arizona Medical Center - South Campus),Short Term Acute Care Hospital,2800 E Ajo Way,Tucson,AZ,85713,Pima,Arizona,245,132,12,12,0.69751275,113,4
-110.9447,32.2468,182,Banner - University Medical Center Tucson (FKA University of Arizona Medical Center),Short Term Acute Care Hospital,1625 N Campbell Ave,Tucson,AZ,85724,Pima,Arizona,625,479,90,90,0.73160481,146,18
-110.8781248,32.2527133,183,Tucson Medical Center (AKA TMC HealthCare),Short Term Acute Care Hospital,5301 E Grant Rd,Tucson,AZ,85712,Pima,Arizona,596,441,36,36,0.84180415,155,10
-111.001298,32.228575,184,St Marys Hospital,Short Term Acute Care Hospital,1601 W Saint Marys Rd,Tucson,AZ,85745,Pima,Arizona,400,349,49,49,0.3515563,51,4
-110.8550125,32.2264891,185,St Joseph Hospital,Short Term Acute Care Hospital,350 N Wilmot Rd,Tucson,AZ,85711,Pima,Arizona,486,451,32,32,0.34136623,35,6
-111.7097455,32.8807401,186,Banner Casa Grande Medical Center,Short Term Acute Care Hospital,1800 E Florence Blvd,Casa Grande,AZ,85122,Pinal,Arizona,141,141,22,22,0.41478676,0,4
-110.959983,31.340479,187,Holy Cross Hospital,Critical Access Hospital,1171 W Target Range Rd,Nogales,AZ,85621,Santa Cruz,Arizona,25,25,4,4,0.2758356,0,2
-112.45232,34.55193,188,Northern Arizona VA Health Care System,VA Hospital,500 N Us Highway 89,Prescott,AZ,86313,Yavapai,Arizona,21,21,0,0,,0,0
-112.4811126,34.5593433,189,Yavapai Regional Medical Center - West,Short Term Acute Care Hospital,1003 Willow Creek Rd,Prescott,AZ,86301,Yavapai,Arizona,206,134,26,26,0.52721107,72,7
-112.029221,34.7357288,190,Verde Valley Medical Center,Short Term Acute Care Hospital,269 S Candy Ln,Cottonwood,AZ,86326,Yavapai,Arizona,98,87,13,13,0.51465911,11,3
-114.634916,32.6823988,191,Yuma Regional Medical Center,Short Term Acute Care Hospital,2400 S Avenue A,Yuma,AZ,85364,Yuma,Arizona,405,406,42,42,0.4097375,-1,7
-91.5587837,34.5177478,192,Baptist Health - Stuttgart,Short Term Acute Care Hospital,1703 N Buerkle St,Stuttgart,AR,72160,Arkansas,Arkansas,49,49,9,9,0.18870562,0,2
-91.3381567,34.2796137,193,DeWitt Hospital & Nursing Home,Critical Access Hospital,1641 S Whitehead Dr,De Witt,AR,72042,Arkansas,Arkansas,25,25,4,4,0.090958901,0,1
-91.9388616,33.1384943,194,Ashley County Medical Center,Critical Access Hospital,1015 Unity Rd,Crossett,AR,71635,Ashley,Arkansas,33,25,6,6,0.40383562,8,2
-92.3944185,36.3429502,195,Baxter Regional Medical Center,Short Term Acute Care Hospital,624 Hospital Dr,Mountain Home,AR,72653,Baxter,Arkansas,268,170,17,17,0.51451904,98,4
-94.5083481,36.1895428,196,Siloam Springs Regional Hospital,Short Term Acute Care Hospital,603 N Progress Ave,Siloam Springs,AR,72761,Benton,Arkansas,73,44,6,6,0.24122043,29,2
-94.1828963,36.3088478,197,Mercy Hospital Northwest Arkansas (FKA Mercy Medical Center),Short Term Acute Care Hospital,2710 S Rife Medical Ln,Rogers,AR,72758,Benton,Arkansas,208,206,24,24,0.54176086,2,4
-94.4593416,36.408641,198,Ozarks Community Hospital of Gravette (AKA Ozarks Community Health System),Critical Access Hospital,1101 Jackson St Sw,Gravette,AR,72736,Benton,Arkansas,25,25,4,4,0.81271231,0,1
-93.1088244,36.2365698,199,North Arkansas Regional Medical Center,Short Term Acute Care Hospital,620 N Main St,Harrison,AR,72601,Boone,Arkansas,174,120,24,24,0.19586758,54,3
-92.0591378,33.6107702,200,Bradley County Medical Center,Critical Access Hospital,404 S Bradley St,Warren,AR,71671,Bradley,Arkansas,33,25,4,4,0.2269589,8,2
-93.5516979,36.3589699,201,Mercy Hospital Berryville (FKA St Johns Hospital Berryville),Critical Access Hospital,214 Carter St,Berryville,AR,72616,Carroll,Arkansas,25,25,5,5,0.1509041,0,2
-91.2895527,33.3063229,202,Chicot Memorial Medical Center,Critical Access Hospital,2729 S Highway 65 82,Lake Village,AR,71653,Chicot,Arkansas,25,25,4,4,0.36624658,0,2
-93.0887361,34.1228264,203,Baptist Health - Arkadelphia,Critical Access Hospital,3050 Twin Rivers Dr,Arkadelphia,AR,71923,Clark,Arkansas,25,25,4,4,0.43671232,0,2
-90.2046,36.3918,204,Piggott Community Hospital,Critical Access Hospital,1206 Gordon Duckworth Dr,Piggott,AR,72454,Clay,Arkansas,25,25,4,4,0.49654794,0,1
-91.9980592,35.504482,205,Baptist Health - Heber Springs,Critical Access Hospital,1800 ByPass Rd,Heber Springs,AR,72543,Cleburne,Arkansas,25,25,4,4,0.35978082,0,1
-93.2391848,33.2742569,206,Magnolia Regional Medical Center,Short Term Acute Care Hospital,101 Hospital Dr,Magnolia,AR,71753,Columbia,Arkansas,49,30,6,6,0.26273972,19,2
-71.4340067,41.8323154,207,Providence VA Medical Center,VA Hospital,830 Chalkstone Ave,Providence,RI,2908,Providence,Rhode Island,73,73,2,2,,0,2
-92.7213852,35.1679543,208,CHI St Vincent Morrilton,Critical Access Hospital,4 Hospital Dr,Morrilton,AR,72110,Conway,Arkansas,25,25,4,4,0.3151781,0,2
-90.6367043,35.8668678,209,NEA Baptist Memorial Hospital,Short Term Acute Care Hospital,4800 E Johnson Ave,Jonesboro,AR,72401,Craighead,Arkansas,228,100,36,36,0.72596651,128,4
-90.7025355,35.8366835,210,St Bernards Medical Center,Short Term Acute Care Hospital,225 E Jackson Ave,Jonesboro,AR,72401,Craighead,Arkansas,378,337,30,30,0.66164941,41,11
-94.3386816,35.4351789,211,Baptist Health - Van Buren (FKA Sparks Medical Center - Van Buren),Short Term Acute Care Hospital,211 Crawford Memorial Dr,Van Buren,AR,72956,Crawford,Arkansas,103,35,8,8,0.28195488,68,2
-90.7862678,35.2196635,212,CrossRidge Community Hospital,Critical Access Hospital,310 Falls Blvd S,Wynne,AR,72396,Cross,Arkansas,25,15,3,3,0.56529683,10,2
-92.425,33.8116,213,Dallas County Medical Center,Critical Access Hospital,201 N Clifton St,Fordyce,AR,71742,Dallas,Arkansas,25,22,4,4,0.089414693,3,0
-91.3934,33.6188,214,McGehee Hospital (AKA McGehee-Desha County Hospital),Critical Access Hospital,900 S 3rd St,McGehee,AR,71654,Desha,Arkansas,25,25,4,4,0.17238356,0,1
-91.4802566,33.8731869,215,Delta Memorial Hospital,Critical Access Hospital,811 Highway 65 S,Dumas,AR,71639,Desha,Arkansas,25,25,4,4,0.34169862,0,1
-91.8150203,33.6075473,216,Drew Memorial Health System (FKA Drew Memorial Hospital),Short Term Acute Care Hospital,778 Scogin Dr,Monticello,AR,71655,Drew,Arkansas,49,49,5,5,0.40402573,0,2
-92.4576613,35.0859847,217,Conway Regional Medical Center,Short Term Acute Care Hospital,2302 College Ave,Conway,AR,72034,Faulkner,Arkansas,150,139,17,17,0.55220264,11,4
-93.8334873,35.4856914,218,Mercy Hospital Ozark,Critical Access Hospital,801 W River St,Ozark,AR,72949,Franklin,Arkansas,25,25,4,4,0.1079452,0,1
-93.0571895,34.510017,219,Levi Hospital (AKA Leo N Levi National Arthritis Hospital),Short Term Acute Care Hospital,300 Prospect Ave,Hot Springs,AR,71901,Garland,Arkansas,50,1,0,0,0.002739726,49,0
-93.035211,34.486004,220,National Park Medical Center,Short Term Acute Care Hospital,1910 Malvern Ave,Hot Springs,AR,71901,Garland,Arkansas,163,126,16,16,0.65940422,37,5
-93.0663135,34.4681702,221,CHI St Vincent Hot Springs (FKA Mercy Hospital Hot Springs),Short Term Acute Care Hospital,300 Werner St,Hot Springs,AR,71913,Garland,Arkansas,282,229,25,25,0.59670991,53,7
-90.5,36.06,222,Arkansas Methodist Medical Center,Short Term Acute Care Hospital,900 W Kingshwy,Paragould,AR,72451,Greene,Arkansas,129,114,8,8,0.28514779,15,3
-93.5868952,33.6490999,223,Wadley Regional Medical Center at Hope (FKA Medical Park Hospital),Short Term Acute Care Hospital,2001 S Main St,Hope,AR,71801,Hempstead,Arkansas,79,67,8,8,0.092496425,12,2
-92.785668,34.3587893,224,Baptist Health - Hot Spring County (FKA Hot Spring County Medical Center),Short Term Acute Care Hospital,1001 Schneider Dr,Malvern,AR,72104,Hot Spring,Arkansas,72,64,6,6,0.39559075,8,2
-79.9540689,32.7841197,225,Ralph H Johnson VA Medical Center,VA Hospital,109 Bee St,Charleston,SC,29401,Charleston,South Carolina,132,132,0,0,,0,0
-93.8805482,33.9495578,226,Howard Memorial Hospital,Critical Access Hospital,130 Medical Cir,Nashville,AR,71852,Howard,Arkansas,20,20,6,6,0.2920548,0,2
-91.6343327,35.7676697,227,White River Medical Center,Short Term Acute Care Hospital,1710 Harrison St,Batesville,AR,72501,Independence,Arkansas,235,184,12,12,0.43694162,51,4
-92.0176764,34.188636,228,Jefferson Regional Medical Center,Short Term Acute Care Hospital,1600 W 40th Ave,Pine Bluff,AR,71603,Jefferson,Arkansas,471,271,34,34,0.43204772,200,7
-93.4449,35.4643,229,Johnson Regional Medical Center,Short Term Acute Care Hospital,1100 E Poplar St,Clarksville,AR,72830,Johnson,Arkansas,90,57,8,8,0.21523672,33,2
-90.9688,36.0747,230,Lawrence Memorial Hospital,Critical Access Hospital,1309 W Main St,Walnut Ridge,AR,72476,Lawrence,Arkansas,25,25,4,4,0.30276242,0,2
-93.7248661,35.2892132,231,Mercy Hospital Paris (FKA North Logan Mercy Hospital),Critical Access Hospital,500 E Academy St,Paris,AR,72855,Logan,Arkansas,16,16,3,3,0.19400685,0,2
-93.934819,35.1404435,232,Mercy Hospital Booneville (FKA Booneville Community Hospital),Critical Access Hospital,880 W Main St,Booneville,AR,72927,Logan,Arkansas,25,24,4,4,0.15742008,1,1
-89.9756242,35.6998635,233,South Mississippi County Regional Medical Center,Critical Access Hospital,611 W Lee Ave,Osceola,AR,72370,Mississippi,Arkansas,25,25,4,4,0.16372603,0,1
-89.9188352,35.942244,234,Great River Medical Center,Short Term Acute Care Hospital,1520 N Division St,Blytheville,AR,72315,Mississippi,Arkansas,99,99,5,5,0.3041926,0,2
-92.8362602,33.5758644,235,Ouachita County Medical Center,Short Term Acute Care Hospital,638 California Ave Sw,Camden,AR,71701,Ouachita,Arkansas,98,87,8,8,0.14857502,11,2
-90.6271793,34.5102191,236,Helena Regional Medical Center,Short Term Acute Care Hospital,1801 Martin Luther King Jr Dr,Helena,AR,72342,Phillips,Arkansas,155,127,6,6,0.095178515,28,2
-94.2216421,34.5891875,237,Mena Regional Health System,Short Term Acute Care Hospital,311 Morrow St N,Mena,AR,71953,Polk,Arkansas,65,41,6,6,0.2840628,24,2
-93.149218,35.28319,238,St Marys Regional Medical Center (AKA Saint Marys Regional Health System),Short Term Acute Care Hospital,1808 W Main St,Russellville,AR,72801,Pope,Arkansas,170,137,11,11,0.40777922,33,4
-92.2229774,34.7838044,239,Baptist Health - North Little Rock,Short Term Acute Care Hospital,3333 Springhill Dr,North Little Rock,AR,72117,Pulaski,Arkansas,225,177,17,17,0.61230552,48,5
-92.3212178,34.748863,240,University of Arkansas for Medical Sciences Medical Center (AKA UAMS),Short Term Acute Care Hospital,4301 W Markham St,Little Rock,AR,72205,Pulaski,Arkansas,450,455,28,28,0.81248623,-5,14
-92.3395969,34.749804,241,CHI St Vincent Infirmary,Short Term Acute Care Hospital,2 Saint Vincent Cir,Little Rock,AR,72205,Pulaski,Arkansas,615,393,23,23,0.64317012,222,12
-92.3204675,34.7463676,242,Central Arkansas Veterans Healthcare System - John L McClellan Memorial Veterans Hospital,VA Hospital,4300 W 7th St,Little Rock,AR,72205,Pulaski,Arkansas,538,256,2,2,,282,2
-92.381458,34.7445622,243,Baptist Health - Little Rock,Short Term Acute Care Hospital,9601 Baptist Health Dr,Little Rock,AR,72205,Pulaski,Arkansas,827,683,54,54,0.6018452,144,15
-92.3490932,34.8003023,244,Arkansas Surgical Hospital,Short Term Acute Care Hospital,5201 Northshore Dr,North Little Rock,AR,72118,Pulaski,Arkansas,49,49,9,9,0.38719597,0,2
-92.3933061,34.7390675,245,Arkansas Heart Hospital,Short Term Acute Care Hospital,1701 S Shackleford Rd,Little Rock,AR,72211,Pulaski,Arkansas,110,112,20,20,0.63172698,-2,2
-92.2091242,34.8134023,246,CHI St Vincent North,Short Term Acute Care Hospital,2215 Wildwood Ave,Sherwood,AR,72120,Pulaski,Arkansas,69,59,14,14,0.41100535,10,3
-92.2929685,34.7429496,247,Arkansas Childrens Hospital,Childrens Hospital,1 Childrens Way,Little Rock,AR,72202,Pulaski,Arkansas,336,336,36,36,0.66382909,0,2
-90.9974883,36.2900452,248,St Bernards Five Rivers (FKA Five Rivers Medical Center),Short Term Acute Care Hospital,2801 Medical Center Dr,Pocahontas,AR,72455,Randolph,Arkansas,50,32,2,2,0.17696886,18,1
-90.7790182,35.0261451,249,Forrest City Medical Center,Short Term Acute Care Hospital,1601 New Castle Rd,Forrest City,AR,72335,St. Francis,Arkansas,118,56,6,6,0.28277886,62,2
-92.5855631,34.5738284,250,Saline Memorial Hospital,Short Term Acute Care Hospital,1 Medical Park Dr,Benton,AR,72015,Saline,Arkansas,177,130,16,16,0.38263434,47,3
-94.1074,34.8968,251,Mercy Hospital Waldron (FKA Mercy Hospital Scott County),Critical Access Hospital,1341 W 6th St,Waldron,AR,72958,Scott,Arkansas,24,24,4,4,0.13470319,0,1
-94.419774,35.3741136,252,Baptist Health - Fort Smith (FKA Sparks Regional Medical Center),Short Term Acute Care Hospital,1001 Towson Ave,Fort Smith,AR,72901,Sebastian,Arkansas,492,249,31,31,0.66350251,243,12
-94.3526657,35.3557971,253,Mercy Hospital Fort Smith (FKA St Edward Mercy Medical Center),Short Term Acute Care Hospital,7301 Rogers Ave,Fort Smith,AR,72903,Sebastian,Arkansas,336,343,38,38,0.52161825,-7,9
-92.0829588,35.8567231,254,Stone County Medical Center,Critical Access Hospital,2106 E Main St,Mountain View,AR,72560,Stone,Arkansas,25,25,4,4,0.20767124,0,1
-92.6722,33.2183,255,Medical Center of South Arkansas,Short Term Acute Care Hospital,700 W Grove St,El Dorado,AR,71730,Union,Arkansas,166,111,16,16,0.32552543,55,3
-92.452208,35.559199,256,Ozark Health Medical Center,Critical Access Hospital,2500 Highway 65 S,Clinton,AR,72031,Van Buren,Arkansas,25,25,4,4,0.52065754,0,2
-94.1569306,36.0773982,257,Veterans Health Care System of the Ozarks (AKA Fayetteville VA Medical Center),VA Hospital,1100 N College Ave,Fayetteville,AR,72703,Washington,Arkansas,78,,0,0,,78,0
-94.1341845,36.1215204,258,Northwest Health Physicians Specialty Hospital,Short Term Acute Care Hospital,3873 N Parkview Dr,Fayetteville,AR,72703,Washington,Arkansas,20,20,4,4,0.2860274,0,0
-94.1368229,36.1801397,259,Northwest Medical Center - Springdale,Short Term Acute Care Hospital,609 W Maple Ave,Springdale,AR,72764,Washington,Arkansas,222,222,21,21,0.47846013,0,5
-94.1595346,36.1092031,260,Washington Regional Medical Center,Short Term Acute Care Hospital,3215 N Northhills Blvd,Fayetteville,AR,72703,Washington,Arkansas,425,320,40,40,0.61330998,105,10
-91.6923333,35.2506878,261,Unity Health - White County Medical Center,Short Term Acute Care Hospital,3214 E Race Ave,Searcy,AR,72143,White,Arkansas,438,245,13,13,0.58266109,193,8
-93.388009,35.0545456,262,John Ed Chambers Memorial Hospital,Short Term Acute Care Hospital,719 Detroit Ave,Danville,AR,72833,Yell,Arkansas,41,30,5,5,0.50547945,11,2
-93.1565,35.2202,263,Dardanelle Regional Medical Center (FKA River Valley Medical Center),Critical Access Hospital,200 N 3rd St,Dardanelle,AR,72834,Yell,Arkansas,35,25,4,4,0.17074627,10,1
